organism,count
"gi|507148077|ref|NR_102884.1| Ruminococcus champanellensis 18P13 = JCM 17042 16S ribosomal RNA, partial sequence",14
"gi|2363081812|ref|NR_179152.1| Brevundimonas mongoliensis strain R-10-10 16S ribosomal RNA, partial sequence",14
"gi|343199105|ref|NR_044574.1| Pseudorhodoferax soli strain TBEA3 16S ribosomal RNA, partial sequence",14
"gi|645320063|ref|NR_117360.1| Segetibacter aerophilus strain 6424S-61 16S ribosomal RNA, partial sequence",14
"gi|1040566998|ref|NR_137347.1| Sulfurifustis variabilis strain skN76 16S ribosomal RNA, partial sequence",14
"gi|2363086210|ref|NR_181357.1| Pseudonocardia broussonetiae strain Gen 01 16S ribosomal RNA, complete sequence",14
"gi|2363086368|ref|NR_181436.1| Propioniciclava soli strain YIM S02567 16S ribosomal RNA, partial sequence",14
"gi|1953646656|ref|NR_171482.1| Trinickia dinghuensis strain DHOM06 16S ribosomal RNA, partial sequence",14
"gi|343201646|ref|NR_042372.1| Sphingomonas desiccabilis strain CP1D 16S ribosomal RNA, partial sequence",14
"gi|219857286|ref|NR_024917.1| Lacrimispora indolis SR3 16S ribosomal RNA, partial sequence",14
"gi|485099060|ref|NR_102457.1| Anabaena cylindrica PCC 7122 16S ribosomal RNA, partial sequence",14
"gi|2180566441|ref|NR_174292.1| Bradyrhizobium frederickii strain CNPSo 3426 16S ribosomal RNA, partial sequence",13
"gi|2180566483|ref|NR_174323.1| Chitinophaga tropicalis strain ysch24 16S ribosomal RNA, partial sequence",13
"gi|343198522|ref|NR_042778.1| Streptococcus thermophilus strain ATCC 19258 16S ribosomal RNA, partial sequence",13
"gi|1277396194|ref|NR_151905.1| Vicinamibacter silvestris strain Ac_5_C6 16S ribosomal RNA, partial sequence",13
"gi|2363087079|ref|NR_181795.1| Agrilutibacter terrestris strain II4 16S ribosomal RNA, partial sequence",13
"gi|602270591|ref|NR_029099.2| Chitinimonas taiwanensis strain cf 16S ribosomal RNA, partial sequence",13
"gi|219856891|ref|NR_024710.1| Roseateles saccharophilus strain DSM 654 16S ribosomal RNA, partial sequence",13
"gi|2363082825|ref|NR_179661.1| Pseudoruminococcus massiliensis strain Marseille-P3876 16S ribosomal RNA, partial sequence",13
"gi|2136551689|ref|NR_173694.1| Olsenella massiliensis strain SIT9 16S ribosomal RNA, partial sequence",13
"gi|444303990|ref|NR_074414.1| Olsenella uli DSM 7084 16S ribosomal RNA, partial sequence",13
"gi|566085429|ref|NR_109471.1| Fontimonas thermophila strain HA-01 16S ribosomal RNA, partial sequence",13
"gi|631253098|ref|NR_114296.1| Segetibacter aerophilus strain NBRC 106135 16S ribosomal RNA, partial sequence",13
"gi|2363080896|ref|NR_178691.1| Parasegetibacter terrae strain SGM2-10 16S ribosomal RNA, partial sequence",13
"gi|1146059112|ref|NR_145844.1| Bacteroides caecigallinarum strain C13EG111 16S ribosomal RNA, partial sequence",13
"gi|1441204384|ref|NR_157799.1| Novosphingobium humi strain R1-4 16S ribosomal RNA, partial sequence",13
"gi|659364515|ref|NR_121695.1| Sulfuricella denitrificans skB26 16S ribosomal RNA, partial sequence",13
"gi|2363086496|ref|NR_181502.1| Staphylococcus durrellii strain 27_4_6_LY 16S ribosomal RNA, partial sequence",13
"gi|1193829156|ref|NR_147399.1| Collinsella phocaeensis strain Marseille-P3245 16S ribosomal RNA, partial sequence",13
"gi|2836274944|ref|NR_197707.1| Dongia sedimenti strain R-7 16S ribosomal RNA, partial sequence",13
"gi|2363086969|ref|NR_181741.1| Algiphilus acroporae strain NNCM1 16S ribosomal RNA, partial sequence",13
"gi|444303967|ref|NR_074390.1| Acidimicrobium ferrooxidans DSM 10331 16S ribosomal RNA, partial sequence",13
"gi|636559432|ref|NR_115491.1| Rhizorhapis suberifaciens NBRC 15211 strain IFO 15211 16S ribosomal RNA, partial sequence",13
"gi|1864207086|ref|NR_169380.1| Sphingomonas mohensis strain Z6 16S ribosomal RNA, partial sequence",13
"gi|2363085824|ref|NR_181164.1| Usitatibacter rugosus strain 0125_3 16S ribosomal RNA, partial sequence",13
"gi|343202726|ref|NR_043152.1| Ralstonia pickettii strain ATCC 27511 16S ribosomal RNA, partial sequence",13
"gi|631252928|ref|NR_114126.1| Ralstonia pickettii strain NBRC 102503 16S ribosomal RNA, partial sequence",13
"gi|558508625|ref|NR_104550.1| Allosphingosinicella vermicomposti strain YC7378 16S ribosomal RNA, partial sequence",13
"gi|631251922|ref|NR_113120.1| Segatella oulorum strain JCM 14966 16S ribosomal RNA, partial sequence",13
"gi|645321785|ref|NR_118670.1| Eubacterium ventriosum strain ATCC 27560 16S ribosomal RNA, partial sequence",13
"gi|265678605|ref|NR_028910.1| Pelospora glutarica strain WoGl3 16S ribosomal RNA, partial sequence",13
"gi|444304254|ref|NR_074680.1| Thermobispora bispora strain DSM 43833 16S ribosomal RNA, partial sequence",12
"gi|2363086300|ref|NR_181402.1| Blautia intestinalis strain 27-44 16S ribosomal RNA, partial sequence",12
"gi|645320408|ref|NR_117620.1| Acinetobacter baumannii strain ATCC 19606 16S ribosomal RNA, partial sequence",12
"gi|636560785|ref|NR_116845.1| Acinetobacter baumannii strain CIP 70.34 16S ribosomal RNA, partial sequence",12
"gi|645322662|ref|NR_119358.1| Acinetobacter baumannii strain ATCC 19606 16S ribosomal RNA, partial sequence",12
"gi|1315204045|ref|NR_152715.1| Lysobacter rhizophilus strain THG-YS3.6 16S ribosomal RNA, partial sequence",12
"gi|343203026|ref|NR_043550.1| Thomasclavelia saccharogumia strain SDG-Mt85-3Db 16S ribosomal RNA, partial sequence",12
"gi|558508575|ref|NR_104502.1| Dactylosporangium luteum strain BK51 16S ribosomal RNA, partial sequence",12
"gi|2363082276|ref|NR_179385.1| Streptococcus toyakuensis strain TP1632 16S ribosomal RNA, partial sequence",12
"gi|2962412332|ref|NR_199527.1| Roseomonas cutis strain OT10 16S ribosomal RNA, partial sequence",12
"gi|559795174|ref|NR_104763.1| Rhodovibrio sodomensis strain DSI 16S ribosomal RNA, partial sequence",12
"gi|1679775923|ref|NR_163645.1| Roseisolibacter agri strain AW1220 16S ribosomal RNA, partial sequence",12
"gi|2180566351|ref|NR_174227.1| Cutibacterium modestum strain M12 16S ribosomal RNA, partial sequence",12
"gi|1909404487|ref|NR_170542.1| Pseudoduganella aquatica strain FT127W 16S ribosomal RNA, partial sequence",12
"gi|343204735|ref|NR_043811.1| Variovorax soli strain GH9-3 16S ribosomal RNA, partial sequence",12
"gi|566085617|ref|NR_109692.1| Luteimonas huabeiensis HB2 16S ribosomal RNA, partial sequence",12
"gi|343205987|ref|NR_044523.1| Phaselicystis flava strain SBKo001 16S ribosomal RNA, partial sequence",12
"gi|2363084665|ref|NR_180581.1| Lichenicoccus roseus strain KEBCLARHB70R 16S ribosomal RNA, partial sequence",12
"gi|2282568583|ref|NR_176987.1| Gloeobacter morelensis strain MG652769 16S ribosomal RNA, complete sequence",12
"gi|926663081|ref|NR_132675.1| Gemmatirosa kalamazoonensis strain KBS708 16S ribosomal RNA, partial sequence",12
"gi|631252154|ref|NR_113352.1| Ralstonia pickettii strain JCM 5969 16S ribosomal RNA, partial sequence",12
"gi|2363085067|ref|NR_180782.1| Sphingosinicella flava strain UDD2 16S ribosomal RNA, partial sequence",12
"gi|1909404486|ref|NR_170541.1| Janthinobacterium violaceinigrum strain FT13W 16S ribosomal RNA, partial sequence",12
"gi|961555112|ref|NR_134080.1| Megasphaera indica strain NMBHI-10 16S ribosomal RNA, partial sequence",12
"gi|265678899|ref|NR_029207.1| Megasphaera elsdenii strain LC 1 16S ribosomal RNA, partial sequence",12
"gi|507148173|ref|NR_102980.1| Megasphaera elsdenii DSM 20460 16S ribosomal RNA, partial sequence",12
"gi|1240411868|ref|NR_149199.1| Thermoactinomyces khenchelensis strain T36 16S ribosomal RNA, partial sequence",12
"gi|694190103|ref|NR_114777.2| Enterococcus avium ATCC 14025 16S ribosomal RNA, partial sequence",12
"gi|645320827|ref|NR_117940.1| Microbacterium sediminis strain YLB-01 16S ribosomal RNA, partial sequence",11
"gi|2296162741|ref|NR_177688.1| Gloeothece tonkinensis 16S ribosomal RNA, partial sequence",11
"gi|343198441|ref|NR_041827.1| Bradyrhizobium denitrificans strain IFAM 1005 16S ribosomal RNA, partial sequence",11
"gi|2180566443|ref|NR_174293.1| Bradyrhizobium niftali strain CNPSo 3448 16S ribosomal RNA, partial sequence",11
"gi|943392621|ref|NR_117900.2| Brevundimonas viscosa strain F3 16S ribosomal RNA, partial sequence",11
"gi|1013172399|ref|NR_135866.1| Jatrophihabitans soli strain KIS75-12 16S ribosomal RNA, partial sequence",11
"gi|566084946|ref|NR_108490.1| Amantichitinum ursilacus strain IGB-41 16S ribosomal RNA, partial sequence",11
"gi|559795246|ref|NR_104836.1| [Lactobacillus] rogosae strain ATCC 27753 16S ribosomal RNA, partial sequence",11
"gi|2363082918|ref|NR_179707.1| Halopseudomonas phragmitis strain S-6-2 16S ribosomal RNA, partial sequence",11
"gi|2363083281|ref|NR_179889.1| Pseudomonas glycinae strain MS586 16S ribosomal RNA, complete sequence",11
"gi|343198426|ref|NR_041797.1| Alkalimonas amylolytica strain N10 16S ribosomal RNA, partial sequence",11
"gi|2363086886|ref|NR_181700.1| Collimonas humicola strain RLT1W51 16S ribosomal RNA, partial sequence",11
"gi|219846341|ref|NR_025931.1| Ruminococcus flavefaciens strain C94 16S ribosomal RNA, partial sequence",11
"gi|631251615|ref|NR_112813.1| Dactylosporangium tropicum strain KB2-4 16S ribosomal RNA, partial sequence",11
"gi|699005313|ref|NR_126182.1| Labilithrix luteola strain B00002 16S ribosomal RNA, partial sequence",11
"gi|2363083002|ref|NR_179749.1| Methylibium rhizosphaerae strain C1-9 16S ribosomal RNA, partial sequence",11
"gi|2363086848|ref|NR_181681.1| Williamsia soli strain C17 16S ribosomal RNA, partial sequence",11
"gi|343201282|ref|NR_042008.1| Roseburia hominis A2-183 16S ribosomal RNA, partial sequence",11
"gi|1179766740|ref|NR_146690.1| Dongia soli strain D78 16S ribosomal RNA, partial sequence",11
"gi|636559695|ref|NR_115755.1| Gallionella capsiferriformans ES-2 16S ribosomal RNA, partial sequence",11
"gi|2180566484|ref|NR_174324.1| Caproicibacter fermentans strain EA1 16S ribosomal RNA, complete sequence",11
"gi|444303860|ref|NR_074282.1| Gloeobacter violaceus PCC 7421 16S ribosomal RNA, complete sequence",11
"gi|343200570|ref|NR_041257.1| Methylophilus methylotrophus strain NCIMB 10515 16S ribosomal RNA, partial sequence",11
"gi|1397641818|ref|NR_156927.1| Tibeticola sediminis strain YIM 73013 16S ribosomal RNA, complete sequence",11
"gi|265678842|ref|NR_029147.1| Segatella oulorum strain WPH 179 16S ribosomal RNA, partial sequence",11
"gi|265678783|ref|NR_029088.1| Thermovibrio ammonificans HB-1 16S ribosomal RNA, partial sequence",11
"gi|1909404484|ref|NR_170539.1| Janthinobacterium aquaticum strain FT58W 16S ribosomal RNA, partial sequence",11
"gi|485099065|ref|NR_102462.1| Cylindrospermum stagnale 16S ribosomal RNA, partial sequence",11
"gi|265678417|ref|NR_028719.1| Comamonas terrigena strain IMI 359870 16S ribosomal RNA, partial sequence",11
"gi|2221405322|ref|NR_175476.1| Thermoflavimicrobium daqui strain FBKL4.011 16S ribosomal RNA, partial sequence",11
"gi|566085274|ref|NR_109135.1| Litchfieldia salsa strain A24 16S ribosomal RNA, partial sequence",11
"gi|659364459|ref|NR_121686.1| [Bacteroides] pectinophilus strain N3 16S ribosomal RNA, partial sequence",11
"gi|343200859|ref|NR_041546.1| Arthrobacter humicola strain KV-653 16S ribosomal RNA, partial sequence",10
"gi|343205224|ref|NR_043872.1| Trinickia soli strain GP25-8 16S ribosomal RNA, partial sequence",10
"gi|2363082266|ref|NR_179380.1| Prevotella lacticifex strain R5019 16S ribosomal RNA, partial sequence",10
"gi|1397641809|ref|NR_156918.1| Luteitalea pratensis strain HEG_-6_39 16S ribosomal RNA, partial sequence",10
"gi|2363086278|ref|NR_181391.1| Wujia chipingensis strain NSJ-4 16S ribosomal RNA, partial sequence",10
"gi|636560399|ref|NR_116459.1| Alishewanella jeotgali KCTC 22429 strain MS1 16S ribosomal RNA, partial sequence",10
"gi|2363086665|ref|NR_181589.1| Serpentinimonas maccroryi strain B1 16S ribosomal RNA, complete sequence",10
"gi|2221405238|ref|NR_175442.1| Rhodoferax lacus strain IMCC26218 16S ribosomal RNA, partial sequence",10
"gi|2363083617|ref|NR_180056.1| Phenylobacterium soli strain LX32 16S ribosomal RNA, partial sequence",10
"gi|1953646489|ref|NR_171393.1| Phenylobacterium parvum strain HYN0004 16S ribosomal RNA, complete sequence",10
"gi|343205939|ref|NR_044443.1| Sorangium cellulosum strain DSM 14627 16S ribosomal RNA, partial sequence",10
"gi|1270532290|ref|NR_025866.2| Streptomyces acidiscabies strain RL-110 16S ribosomal RNA, complete sequence",10
"gi|974142226|ref|NR_134746.1| Hydrobacter penzbergensis strain EM 4 16S ribosomal RNA, partial sequence",10
"gi|343200140|ref|NR_040827.1| Novosphingobium subterraneum strain IFO 16086 16S ribosomal RNA, partial sequence",10
"gi|1240411959|ref|NR_149306.1| Racemicystis crocea strain MSr9521 16S ribosomal RNA, partial sequence",10
"gi|2621112345|ref|NR_189249.1| Thermocaproicibacter melissae strain MDTJ8 16S ribosomal RNA, partial sequence",10
"gi|1953646544|ref|NR_171428.1| Actinomarinicola tropica strain SCSIO 58843 16S ribosomal RNA, partial sequence",10
"gi|228716944|ref|NR_027557.1| Roseburia intestinalis L1-82 16S ribosomal RNA, partial sequence",10
"gi|343200571|ref|NR_041258.1| Methylophilus leisingeri strain DSM 6813 16S ribosomal RNA, partial sequence",10
"gi|343205928|ref|NR_044426.1| Pseudohaliea rubra strain CM41_15a 16S ribosomal RNA, partial sequence",10
"gi|2363087279|ref|NR_181895.1| Rhabdothermincola salaria strain EGI L10124 16S ribosomal RNA, partial sequence",10
"gi|265678481|ref|NR_028784.1| Paracoccus kondratievae strain GB 16S ribosomal RNA, partial sequence",10
"gi|636559654|ref|NR_115714.1| Bacillus cereus strain CCM 2010 16S ribosomal RNA, partial sequence",9
"gi|1441204319|ref|NR_157734.1| Bacillus paramycoides strain MCCC 1A04098 16S ribosomal RNA, partial sequence",9
"gi|636558589|ref|NR_114646.1| Rhodoferax ferrireducens T118 16S ribosomal RNA, partial sequence",9
"gi|631252029|ref|NR_113227.1| Xylanibacter oryzae DSM 17970 strain JCM 13648 16S ribosomal RNA, partial sequence",9
"gi|672238935|ref|NR_125524.1| Alishewanella solinquinati strain NCIM 5295 16S ribosomal RNA, partial sequence",9
"gi|636560861|ref|NR_116921.1| Dactylosporangium darangshiense strain DLS-44 16S ribosomal RNA, partial sequence",9
"gi|636560618|ref|NR_116678.1| Sorangium cellulosum strain DSM 14627 16S ribosomal RNA, partial sequence",9
"gi|343206281|ref|NR_044873.1| Rothia mucilaginosa strain DSM 20746 16S ribosomal RNA, partial sequence",9
"gi|444304144|ref|NR_074568.1| Rothia dentocariosa ATCC 17931 16S ribosomal RNA, partial sequence",9
"gi|602269356|ref|NR_044712.2| Rothia dentocariosa ATCC 17931 16S ribosomal RNA, partial sequence",9
"gi|219846595|ref|NR_026187.1| Arthrobacter globiformis strain DSM 20124 16S ribosomal RNA, partial sequence",9
"gi|343201277|ref|NR_042003.1| Pseudonocardia hydrocarbonoxydans strain IMSNU 22140 16S ribosomal RNA, partial sequence",9
"gi|343198427|ref|NR_041798.1| Ferrimicrobium acidiphilum strain T23 16S ribosomal RNA, partial sequence",9
"gi|2180566467|ref|NR_174307.1| Arthrobacter zhaoguopingii strain J391 16S ribosomal RNA, partial sequence",9
"gi|2363084461|ref|NR_180478.1| Arthrobacter crusticola strain SLN-3 16S ribosomal RNA, partial sequence",9
"gi|343199100|ref|NR_044555.1| Thiobacillus thiophilus strain D24TN 16S ribosomal RNA, partial sequence",9
"gi|1040567028|ref|NR_137377.1| Haliea atlantica strain SM1351 16S ribosomal RNA, partial sequence",9
"gi|959494981|ref|NR_133836.1| Ramlibacter ginsenosidimutans strain BXN5-27 16S ribosomal RNA, partial sequence",9
"gi|2363080227|ref|NR_178338.1| Ginsengibacter hankyongi strain BR5-29 16S ribosomal RNA, partial sequence",9
"gi|2962412276|ref|NR_199470.1| Levilactobacillus lettrarii strain FUA3695 16S ribosomal RNA, partial sequence",9
"gi|343198875|ref|NR_043933.1| Parapedobacter koreensis strain Jip14 16S ribosomal RNA, partial sequence",9
"gi|343206287|ref|NR_044879.1| Alkalimonas delamerensis strain 1E1 16S ribosomal RNA, partial sequence",9
"gi|631253065|ref|NR_114263.1| Hydrocarboniphaga daqingensis strain NBRC 104238 16S ribosomal RNA, partial sequence",9
"gi|1441204314|ref|NR_157729.1| Bacillus albus strain MCCC 1A02146 16S ribosomal RNA, partial sequence >gi|1441204315|ref|NR_157730.1| Bacillus luti strain MCCC 1A00359 16S ribosomal RNA, partial sequence >gi|1441204317|ref|NR_157732.1| Bacillus nitratireducens strain MCCC 1A00732 16S ribosomal RNA, partial sequence >gi|1441204321|ref|NR_157736.1| Bacillus tropicus strain MCCC 1A01406 16S ribosomal RNA, partial sequence",8
"gi|2363081987|ref|NR_179240.1| Segatella cerevisiae strain JCM 30867 16S ribosomal RNA, partial sequence",8
"gi|636558924|ref|NR_114981.1| Bryobacter aggregatus strain MPL3 16S ribosomal RNA, partial sequence",8
"gi|2363086884|ref|NR_181699.1| Collimonas silvisoli strain RXD178 16S ribosomal RNA, partial sequence",8
"gi|2363082847|ref|NR_179672.1| Pseudothauera hydrothermalis strain GD-2 16S ribosomal RNA, partial sequence",8
"gi|2363081673|ref|NR_179083.1| Thauera phenolivorans strain ZV1C 16S ribosomal RNA, partial sequence",8
"gi|645321783|ref|NR_118669.1| [Clostridium] herbivorans strain 54408 16S ribosomal RNA, partial sequence",8
"gi|2363082587|ref|NR_179540.1| Streptococcus timonensis strain Marseille-P2915 16S ribosomal RNA, partial sequence",8
"gi|343205678|ref|NR_044054.1| Blautia wexlerae DSM 19850 16S ribosomal RNA, partial sequence",8
"gi|1384992310|ref|NR_156059.1| Allostreptomyces psammosilenae strain YIM DR4008 16S ribosomal RNA, partial sequence",8
"gi|1315204044|ref|NR_152714.1| Novosphingobium lotistagni strain THG-DN6.20 16S ribosomal RNA, partial sequence",8
"gi|2363083536|ref|NR_180016.1| Simulacricoccus ruber strain MCy10636 16S ribosomal RNA, partial sequence",8
"gi|2363080633|ref|NR_178558.1| Arthrobacter frigidicola strain MDT2-14 16S ribosomal RNA, partial sequence",8
"gi|631253016|ref|NR_114214.1| Variovorax boronicumulans NBRC 103145 16S ribosomal RNA, partial sequence",8
"gi|343200898|ref|NR_041585.1| Rhizobacter dauci strain H6 16S ribosomal RNA, partial sequence",8
"gi|2363083185|ref|NR_179841.1| Hypericibacter terrae strain R5913 16S ribosomal RNA, partial sequence",8
"gi|1269785363|ref|NR_121713.2| Hyphomicrobium nitrativorans NL23 16S ribosomal RNA, complete sequence",8
"gi|1384992353|ref|NR_156102.1| Racemicystis persica strain MSr11462 16S ribosomal RNA, partial sequence",8
"gi|1193829152|ref|NR_147395.1| Blautia marasmi strain Marseille-P2377 16S ribosomal RNA, partial sequence",8
"gi|2363082767|ref|NR_179632.1| Scatolibacter rhodanostii strain Marseille-P3890 16S ribosomal RNA, partial sequence",8
"gi|2363084489|ref|NR_180492.1| Bradyrhizobium agreste strain CNPSo 4010 16S ribosomal RNA, partial sequence",8
