organism,count
"gi|1811131606|ref|NR_165788.1| Lacisediminimonas profundi strain CHu64-6-4 16S ribosomal RNA, partial sequence",16
"gi|1277396185|ref|NR_151896.1| Anoxybacteroides rupiense strain ATCC BAA-2555 16S ribosomal RNA, partial sequence",16
"gi|343200153|ref|NR_040840.1| Pelotomaculum thermopropionicum SI 16S ribosomal RNA, partial sequence",16
"gi|444304259|ref|NR_074685.1| Pelotomaculum thermopropionicum SI 16S ribosomal RNA, partial sequence",16
"gi|343200160|ref|NR_040847.1| Cutibacterium acnes strain ATCC 6919 16S ribosomal RNA, partial sequence >gi|631251830|ref|NR_113028.1| Cutibacterium acnes strain JCM 6425 16S ribosomal RNA, partial sequence",16
"gi|2962412319|ref|NR_199514.1| Pseudomonas fjordensis strain DMSP-1 16S ribosomal RNA, partial sequence",16
"gi|645322566|ref|NR_119286.1| Thomasclavelia cocleata strain DSM 1551 16S ribosomal RNA, partial sequence",15
"gi|645321093|ref|NR_118143.1| Haemophilus sputorum CCUG 13788 16S ribosomal RNA, partial sequence",15
"gi|2363083461|ref|NR_179979.1| Glaesserella australis strain HS4635 16S ribosomal RNA, partial sequence",15
"gi|219846341|ref|NR_025931.1| Ruminococcus flavefaciens strain C94 16S ribosomal RNA, partial sequence",15
"gi|545589041|ref|NR_044644.2| Agathobaculum desmolans strain ATCC 43058 16S ribosomal RNA, partial sequence",15
"gi|2363083640|ref|NR_180068.1| Lacibacter luteus strain TTM-7 16S ribosomal RNA, partial sequence",15
"gi|1909404390|ref|NR_170444.1| Luteimonas gilva strain personal::H23T 16S ribosomal RNA, partial sequence",15
"gi|1909404485|ref|NR_170540.1| Janthinobacterium rivuli strain FT68W 16S ribosomal RNA, partial sequence",15
"gi|2136551676|ref|NR_173681.1| Rhabdothermincola sediminis strain SYSU G02662 16S ribosomal RNA, partial sequence",15
"gi|645319594|ref|NR_116985.1| Anoxybacteroides tepidamans strain R-35643 16S ribosomal RNA, partial sequence",15
"gi|1230874626|ref|NR_148786.1| Bacillus zhangzhouensis strain MCCC 1A08372 16S ribosomal RNA, partial sequence",15
"gi|1212229176|ref|NR_148244.1| Bacillus xiamenensis strain MCCC 1A00008 16S ribosomal RNA, partial sequence",15
"gi|343200590|ref|NR_041277.1| Phocaeicola plebeius DSM 17135 strain M12 16S ribosomal RNA, partial sequence",15
"gi|343202943|ref|NR_043437.1| Bifidobacterium longum subsp. infantis strain ATCC 15697 16S ribosomal RNA, partial sequence",15
"gi|1033657146|ref|NR_137236.1| Paraburkholderia solisilvae strain Y-47 16S ribosomal RNA, partial sequence",15
"gi|1193829152|ref|NR_147395.1| Blautia marasmi strain Marseille-P2377 16S ribosomal RNA, partial sequence",15
"gi|631253198|ref|NR_114396.1| Nitrospira japonica strain J1 16S ribosomal RNA, partial sequence",14
"gi|343203026|ref|NR_043550.1| Thomasclavelia saccharogumia strain SDG-Mt85-3Db 16S ribosomal RNA, partial sequence",14
"gi|1441204384|ref|NR_157799.1| Novosphingobium humi strain R1-4 16S ribosomal RNA, partial sequence",14
"gi|444439707|ref|NR_075022.1| Enterococcus hirae ATCC 9790 16S ribosomal RNA, partial sequence",14
"gi|1953646544|ref|NR_171428.1| Actinomarinicola tropica strain SCSIO 58843 16S ribosomal RNA, partial sequence",14
"gi|2136551638|ref|NR_173642.1| Ruminococcoides bili strain IPLA60002 16S ribosomal RNA, partial sequence",14
"gi|2363084544|ref|NR_180520.1| Ruminococcus bovis strain JE7A12 16S ribosomal RNA, complete sequence",14
"gi|1776910892|ref|NR_164625.1| Janthinobacterium lividum strain DSM 1522 16S ribosomal RNA, partial sequence",14
"gi|1033657144|ref|NR_137234.1| Paraburkholderia humisilvae strain Y-12 16S ribosomal RNA, partial sequence",14
"gi|636559655|ref|NR_115715.1| Pseudomonas fluorescens strain CCM 2115 16S ribosomal RNA, partial sequence",14
"gi|926663081|ref|NR_132675.1| Gemmatirosa kalamazoonensis strain KBS708 16S ribosomal RNA, partial sequence",14
"gi|219857267|ref|NR_024898.1| Mannheimia ruminalis strain HPA92 16S ribosomal RNA, partial sequence",13
"gi|2363082290|ref|NR_179392.1| Pseudomonas saudiphocaensis strain 20_BN 16S ribosomal RNA, partial sequence",13
"gi|1491516041|ref|NR_159239.1| Rhodoplanes azumiensis strain TUT3581 16S ribosomal RNA, partial sequence",13
"gi|631253075|ref|NR_114273.1| Lacibacter cauensis strain NBRC 104930 16S ribosomal RNA, partial sequence",13
"gi|265678496|ref|NR_028799.1| Bosea vestrisii 34635 16S ribosomal RNA, partial sequence",13
"gi|645320911|ref|NR_118008.1| Stenotrophomonas pavanii strain LMG 25348 16S ribosomal RNA, partial sequence",13
"gi|636558685|ref|NR_114742.1| Enterococcus faecium strain DSM 20477 16S ribosomal RNA, partial sequence",13
"gi|265678944|ref|NR_029252.1| Aeromonas caviae strain ATCC 15468 16S ribosomal RNA, partial sequence",13
"gi|1230874627|ref|NR_148787.1| Bacillus australimaris strain MCCC 1A05787 16S ribosomal RNA, partial sequence",13
"gi|959495016|ref|NR_133866.1| Sphingomonas yantingensis strain 1007 16S ribosomal RNA, partial sequence",13
"gi|343200898|ref|NR_041585.1| Rhizobacter dauci strain H6 16S ribosomal RNA, partial sequence",13
"gi|1491514511|ref|NR_159166.1| Ramlibacter monticola strain G-3-2 16S ribosomal RNA, partial sequence",13
"gi|1246951800|ref|NR_149804.1| Bradyrhizobium centrosematis strain A9 16S ribosomal RNA, partial sequence",13
"gi|2363085764|ref|NR_181134.1| Levilactobacillus tujiorum strain HBUAS51241 16S ribosomal RNA, partial sequence",13
"gi|699005391|ref|NR_126260.1| Acidibacter ferrireducens strain MCF85 16S ribosomal RNA, partial sequence",12
"gi|2221405524|ref|NR_175563.1| Caldimonas brevitalea strain DSM 7029 16S ribosomal RNA, partial sequence",12
"gi|645320399|ref|NR_117613.1| Achromobacter mucicolens strain R-46658 16S ribosomal RNA, partial sequence",12
"gi|343206014|ref|NR_044566.1| Rudaea cellulosilytica strain KIS3-4 16S ribosomal RNA, partial sequence",12
"gi|265678495|ref|NR_028798.1| Bosea eneae 34614 16S ribosomal RNA, partial sequence",12
"gi|343205841|ref|NR_044294.1| Rheinheimera soli strain BD-d46 16S ribosomal RNA, partial sequence",12
"gi|2363084747|ref|NR_180622.1| Gemmiger gallinarum strain Cla-CZ-245 16S ribosomal RNA, partial sequence",12
"gi|848212582|ref|NR_132289.1| Aquihabitans daechungensis strain CH22-21 16S ribosomal RNA, partial sequence",12
"gi|265678324|ref|NR_028626.1| Sphingomonas melonis strain DAPP-PG 224 16S ribosomal RNA, partial sequence",12
"gi|631252669|ref|NR_113867.1| Sphingomonas aquatilis strain NBRC 16722 16S ribosomal RNA, partial sequence",12
"gi|219857409|ref|NR_024997.1| Sphingomonas aquatilis strain JSS-7 16S ribosomal RNA, partial sequence",12
"gi|2363080125|ref|NR_178281.1| Anaerobutyricum soehngenii strain L2-7 16S ribosomal RNA, partial sequence",12
"gi|645321789|ref|NR_118673.1| Anaerobutyricum hallii strain ATCC 27751 16S ribosomal RNA, partial sequence",12
"gi|645322563|ref|NR_119284.1| Clostridium thermosuccinogenes strain DSM 5807 16S ribosomal RNA, partial sequence",12
"gi|219878428|ref|NR_025567.1| Enterocloster bolteae strain 16351 16S ribosomal RNA, partial sequence",12
"gi|2363086784|ref|NR_181649.1| Rhizobium cremeum strain W15 16S ribosomal RNA, partial sequence",12
"gi|2180566322|ref|NR_174202.1| Chitinasiproducens palmae strain JS23 16S ribosomal RNA, partial sequence",12
"gi|631252676|ref|NR_113874.1| Phyllobacterium myrsinacearum strain NBRC 100019 16S ribosomal RNA, partial sequence",12
"gi|545589064|ref|NR_044691.2| Bifidobacterium longum strain ATCC 15707 16S ribosomal RNA, partial sequence",12
"gi|1558439486|ref|NR_160523.1| Orrella dioscoreae strain LMG 29303 16S ribosomal RNA, partial sequence",12
"gi|265678302|ref|NR_028604.1| Collinsella aerofaciens strain ATCC 25986 16S ribosomal RNA, partial sequence",12
"gi|631252118|ref|NR_113316.1| Collinsella aerofaciens strain JCM 10188 16S ribosomal RNA, partial sequence",12
"gi|343202555|ref|NR_042911.1| Brucella lupini strain LUP21 16S ribosomal RNA, partial sequence",12
"gi|343202747|ref|NR_043184.1| Brucella cytisi strain ESC1 16S ribosomal RNA, partial sequence",12
"gi|444303821|ref|NR_074243.1| Brucella anthropi ATCC 49188 16S ribosomal RNA, partial sequence",12
"gi|2363087331|ref|NR_181922.1| Rhodocyclus gracilis strain DSM 110 16S ribosomal RNA, complete sequence",12
"gi|672239103|ref|NR_125692.1| Solimonas terrae strain KIS83-12 16S ribosomal RNA, partial sequence",12
"gi|2363082825|ref|NR_179661.1| Pseudoruminococcus massiliensis strain Marseille-P3876 16S ribosomal RNA, partial sequence",11
"gi|2363087123|ref|NR_181817.1| Novosphingobium huizhouense strain c7 16S ribosomal RNA, complete sequence",11
"gi|343201295|ref|NR_042021.1| Achromobacter denitrificans strain DSM 30026 16S ribosomal RNA, partial sequence",11
"gi|631251365|ref|NR_112562.1| Variovorax ginsengisoli strain Gsoil 3165 16S ribosomal RNA, partial sequence",11
"gi|1193829158|ref|NR_147401.1| Sutterella massiliensis strain Marseille-P2435 16S ribosomal RNA, partial sequence",11
"gi|343198540|ref|NR_042832.1| Roseburia faecis strain M72/1 16S ribosomal RNA, partial sequence",11
"gi|219846901|ref|NR_026493.1| Lacrimispora indolis strain 7 16S ribosomal RNA, partial sequence",11
"gi|219846638|ref|NR_026230.1| Porphyromonas catoniae ATCC 51270 16S ribosomal RNA, partial sequence",11
"gi|2363082757|ref|NR_179627.1| Konateibacter massiliensis strain Marseille-P3773 16S ribosomal RNA, partial sequence",11
"gi|1445136030|ref|NR_158070.1| Pseudokineococcus basanitobsidens strain SKC1-2 16S ribosomal RNA, partial sequence",11
"gi|2363080179|ref|NR_178313.1| Williamsia soli strain C17 16S ribosomal RNA, partial sequence",11
"gi|2363085153|ref|NR_180825.1| Roseburia porci strain MUC/MUC-530-WT-4D 16S ribosomal RNA, partial sequence",11
"gi|2221405267|ref|NR_175452.1| Paraburkholderia dioscoreae strain LMG 31881 16S ribosomal RNA, partial sequence",11
"gi|1137647753|ref|NR_145535.1| Bifidobacterium longum subsp. suillum strain Su 851 16S ribosomal RNA, partial sequence",11
"gi|2221405293|ref|NR_175460.1| Paraburkholderia silviterrae strain personal::4 M-K11 16S ribosomal RNA, partial sequence",11
"gi|974142226|ref|NR_134746.1| Hydrobacter penzbergensis strain EM 4 16S ribosomal RNA, partial sequence",11
"gi|2363081385|ref|NR_178939.1| Psychromicrobium lacuslunae strain IHBB 11108 16S ribosomal RNA, partial sequence",11
"gi|1679775923|ref|NR_163645.1| Roseisolibacter agri strain AW1220 16S ribosomal RNA, partial sequence",11
"gi|645321373|ref|NR_118354.1| Syntrophococcus sucromutans strain S195 16S ribosomal RNA, partial sequence",11
"gi|343206154|ref|NR_044744.1| Afipia clevelandensis ATCC 49720 strain B-91-007353 16S ribosomal RNA, partial sequence",10
"gi|343202830|ref|NR_043315.1| Brevundimonas kwangchunensis strain KSL-102 16S ribosomal RNA, partial sequence",10
"gi|1040566990|ref|NR_137339.1| Rheinheimera mesophila strain IITR-13 16S ribosomal RNA, partial sequence",10
"gi|1864207115|ref|NR_169409.1| Rheinheimera riviphila strain KYPC3 16S ribosomal RNA, partial sequence",10
"gi|343202931|ref|NR_043425.1| Pseudomonas synxantha strain IAM 12356 16S ribosomal RNA, partial sequence",10
"gi|2363086282|ref|NR_181393.1| Jutongia hominis strain BX3 16S ribosomal RNA, partial sequence",10
"gi|2363086284|ref|NR_181394.1| Jutongia huaianensis strain NSJ-37 16S ribosomal RNA, partial sequence",10
"gi|566085069|ref|NR_108708.1| Caenimonas terrae strain SGM1-15 16S ribosomal RNA, partial sequence",10
"gi|2363084489|ref|NR_180492.1| Bradyrhizobium agreste strain CNPSo 4010 16S ribosomal RNA, partial sequence",10
"gi|2363084487|ref|NR_180491.1| Bradyrhizobium glycinis strain CNPSo 4016 16S ribosomal RNA, partial sequence",10
"gi|343200140|ref|NR_040827.1| Novosphingobium subterraneum strain IFO 16086 16S ribosomal RNA, partial sequence",10
"gi|2363082400|ref|NR_179447.1| Clostridium transplantifaecale strain Marseille-P8228 16S ribosomal RNA, partial sequence",10
"gi|265678555|ref|NR_028859.1| Herbaspirillum lusitanum strain P6-12 16S ribosomal RNA, partial sequence",10
"gi|636559654|ref|NR_115714.1| Bacillus cereus strain CCM 2010 16S ribosomal RNA, partial sequence",10
"gi|1441204319|ref|NR_157734.1| Bacillus paramycoides strain MCCC 1A04098 16S ribosomal RNA, partial sequence",10
"gi|2363086234|ref|NR_181369.1| Clostridium vitabionis strain YH-T4B42 16S ribosomal RNA, partial sequence",10
"gi|358331479|ref|NR_042471.2| Empedobacter brevis strain LMG 4011 16S ribosomal RNA, partial sequence",10
"gi|358331477|ref|NR_042430.2| Empedobacter falsenii genomovar 1 strain NF 993 16S ribosomal RNA, partial sequence",10
"gi|219846448|ref|NR_026039.1| Brucella intermedia LMG 3301 16S ribosomal RNA, partial sequence",10
"gi|636560101|ref|NR_116161.1| Brucella inopinata BO1 16S ribosomal RNA, partial sequence",10
"gi|507148035|ref|NR_102842.1| Methylotenera mobilis JLW8 16S ribosomal RNA, partial sequence",10
"gi|219846340|ref|NR_025930.1| Ruminococcus bromii strain ATCC 27255 16S ribosomal RNA, partial sequence",10
"gi|2363085169|ref|NR_180833.1| Waltera intestinalis strain WCA3-601-WT-6H 16S ribosomal RNA, partial sequence",10
"gi|343202581|ref|NR_042939.1| Pseudomonas chlororaphis subsp. aureofaciens strain DSM 6698 16S ribosomal RNA, partial sequence",10
"gi|645319785|ref|NR_117151.1| Thermus filiformis strain DSM 4687 16S ribosomal RNA, partial sequence",10
"gi|559795314|ref|NR_104907.1| Eubacterium coprostanoligenes strain HL 16S ribosomal RNA, partial sequence",10
"gi|2363082601|ref|NR_179547.1| Massilioclostridium coli strain Marseille-P2976 16S ribosomal RNA, partial sequence",10
"gi|2463901772|ref|NR_184610.1| Apilactobacillus apisilvae strain SG5_A10 16S ribosomal RNA, partial sequence",10
"gi|1193829156|ref|NR_147399.1| Collinsella phocaeensis strain Marseille-P3245 16S ribosomal RNA, partial sequence",10
"gi|1277396232|ref|NR_151943.1| Cutibacterium namnetense strain NTS 31307302 16S ribosomal RNA, partial sequence",10
"gi|2363082767|ref|NR_179632.1| Scatolibacter rhodanostii strain Marseille-P3890 16S ribosomal RNA, partial sequence",10
"gi|645321781|ref|NR_118667.1| Lachnospira pectinoschiza strain 150-1 16S ribosomal RNA, partial sequence",10
"gi|343199105|ref|NR_044574.1| Pseudorhodoferax soli strain TBEA3 16S ribosomal RNA, partial sequence",10
"gi|219857516|ref|NR_025104.1| Stenotrophomonas acidaminiphila strain AMX 19 16S ribosomal RNA, partial sequence",10
"gi|1909404478|ref|NR_170533.1| Duganella aquatilis strain FT26W 16S ribosomal RNA, partial sequence",10
"gi|961555220|ref|NR_134189.1| Peristeroidobacter agariperforans strain KA5-B 16S ribosomal RNA, partial sequence",9
"gi|645320437|ref|NR_117644.1| Achromobacter pulmonis strain R-16442 16S ribosomal RNA, partial sequence",9
"gi|2363082765|ref|NR_179631.1| Corynebacterium dentalis strain Marseille-P4122 16S ribosomal RNA, partial sequence",9
"gi|358331480|ref|NR_042517.2| Epilithonimonas hominis strain NF802 16S ribosomal RNA, partial sequence",9
"gi|636559929|ref|NR_115989.1| Epilithonimonas lactis strain H1 16S ribosomal RNA, partial sequence",9
"gi|343203717|ref|NR_043699.1| Rheinheimera chironomi strain K19414 16S ribosomal RNA, partial sequence",9
"gi|1441204314|ref|NR_157729.1| Bacillus albus strain MCCC 1A02146 16S ribosomal RNA, partial sequence >gi|1441204315|ref|NR_157730.1| Bacillus luti strain MCCC 1A00359 16S ribosomal RNA, partial sequence >gi|1441204317|ref|NR_157732.1| Bacillus nitratireducens strain MCCC 1A00732 16S ribosomal RNA, partial sequence >gi|1441204321|ref|NR_157736.1| Bacillus tropicus strain MCCC 1A01406 16S ribosomal RNA, partial sequence",9
"gi|1277396184|ref|NR_151895.1| Anaerocolumna cellulosilytica strain SN021 16S ribosomal RNA, partial sequence",9
"gi|343198509|ref|NR_042745.1| Phocaeicola massiliensis strain B84634 16S ribosomal RNA, partial sequence",9
"gi|343198792|ref|NR_043690.1| Methylotenera mobilis JLW8 16S ribosomal RNA, partial sequence",9
"gi|1445136084|ref|NR_158124.1| Ramlibacter rhizophilus strain THG-YS3.2.7 16S ribosomal RNA, partial sequence",9
"gi|636560679|ref|NR_116739.1| Sphingopyxis soli strain BL03 16S ribosomal RNA, partial sequence",9
"gi|636560104|ref|NR_116164.1| Sphingopyxis panaciterrulae strain DCY34 16S ribosomal RNA, partial sequence",9
"gi|566084823|ref|NR_108185.1| Sphingopyxis indica strain DS15 16S ribosomal RNA, partial sequence",9
"gi|343200212|ref|NR_040899.1| Herbaspirillum autotrophicum strain IAM 14942 16S ribosomal RNA, partial sequence",9
"gi|961555263|ref|NR_134232.1| Caldimonas caldifontis strain YIM 78140 16S ribosomal RNA, partial sequence",9
"gi|265678597|ref|NR_028902.1| Brucella tritici strain SCII24 16S ribosomal RNA, partial sequence",9
"gi|2363081214|ref|NR_178850.1| Burkholderia paludis strain MSh1 16S ribosomal RNA, partial sequence",9
"gi|228715357|ref|NR_027529.1| Gemmatimonas aurantiaca T-27 16S ribosomal RNA, partial sequence",9
"gi|1270533042|ref|NR_103934.2| Stutzerimonas stutzeri ATCC 17588 = LMG 11199 16S ribosomal RNA, complete sequence",9
"gi|636560429|ref|NR_116489.1| Stutzerimonas stutzeri strain VKM B-975 16S ribosomal RNA, partial sequence",9
"gi|470466352|ref|NR_074116.1| Dehalococcoides mccartyi 195 16S ribosomal RNA, partial sequence",9
"gi|2180566501|ref|NR_174339.1| Falsiroseomonas bella strain CQN31 16S ribosomal RNA, complete sequence",9
"gi|1269801495|ref|NR_102489.2| Bradyrhizobium oligotrophicum S58 16S ribosomal RNA, complete sequence",9
"gi|2363082583|ref|NR_179538.1| Lachnoclostridium urinimassiliense strain Marseille-P2804 16S ribosomal RNA, partial sequence",9
"gi|1397641876|ref|NR_156986.1| Pseudomonas lactis strain DSM 29167 16S ribosomal RNA, partial sequence",9
"gi|1397641802|ref|NR_156911.1| Allofournierella massiliensis strain AT2 16S ribosomal RNA, partial sequence",9
"gi|444303901|ref|NR_074324.1| Nitrobacter winogradskyi strain Nb-255 16S ribosomal RNA, partial sequence",9
"gi|343200634|ref|NR_041321.1| Legionella impletisoli strain OA1-1 16S ribosomal RNA, partial sequence",9
"gi|2363081542|ref|NR_179017.1| Legionella clemsonensis strain CDC-D5610 16S ribosomal RNA, partial sequence",9
"gi|2296162967|ref|NR_177916.1| Ramsaria avicennae 16S ribosomal RNA, partial sequence",8
"gi|2363080587|ref|NR_178534.1| Epilithonimonas vandammei strain F5649 16S ribosomal RNA, partial sequence",8
"gi|636558611|ref|NR_114668.1| Bosea thiooxidans strain BI-42 16S ribosomal RNA, partial sequence",8
"gi|645322190|ref|NR_118996.1| Bacillus licheniformis strain DSM 13 16S ribosomal RNA, partial sequence",8
"gi|2962412222|ref|NR_199416.1| Minisyncoccus archaeiphilus strain PMX.108 16S ribosomal RNA, partial sequence",8
"gi|631251776|ref|NR_112974.1| Empedobacter brevis strain NBRC 14943 16S ribosomal RNA, partial sequence",8
"gi|631253065|ref|NR_114263.1| Hydrocarboniphaga daqingensis strain NBRC 104238 16S ribosomal RNA, partial sequence",8
